bbl,star
"4027650038","true"
"4027650039","false"
"4027650040","true"
"4027650041","true"
"4027650042","true"
"4027650050","false"
"4027650052","false"
"4027650053","false"
"4027660019","true"
"4027660020","true"
"4027660021","false"
"4027660022","false"
"4027660023","true"
"4027660024","false"
"4027660025","false"
"4027660026","false"
"4027660027","false"
"4027660028","false"
"4027660029","false"
"4027660030","true"
"4027660031","true"
"4027660032","true"
"4027660033","false"
"4027660034","true"
"4027660035","false"
"4027660037","true"
"4027660038","true"
"4027660040","false"
"4027660042","true"
"4027660044","true"
"4027660047","true"
"4027660048","false"
"4027660051","false"
"4027660057","false"
"4027660060","false"
"4027660063","true"
"4027660065","true"
"4027660066","true"
"4027660067","true"
"4027660068","false"
"4027660069","true"
"4027660072","true"
"4027660073","true"
"4027660074","true"
"4027660075","false"
"4027660076","true"
"4027660077","true"
"4027660078","false"
"4027660079","false"
"4027660080","true"
"4027660149","true"
"4027660150","true"
"4027660152","false"
"4027660153","false"
"4027660154","true"
"4027660155","false"
"4027660162","false"
"4027660164","false"
"4027670012","false"
"4027670013","false"
"4027670014","false"
"4027670016","true"
"4027670017","false"
"4027670018","true"
"4027670019","false"
"4027670020","true"
"4027670022","false"
"4027670023","true"
"4027670024","true"
"4027670025","false"
"4027670026","true"
"4027670027","true"
"4027670028","true"
"4027670029","true"
"4027670030","false"
"4027670118","false"
"4027680007","false"
"4027680016","false"
"4027680018","true"
"4027680019","true"
"4027680020","true"
"4027680022","true"
"4027680024","true"
"4027680025","false"
"4027680026","false"
"4027680027","true"
"4027680031","true"
"4027680033","true"
"4027680034","false"
"4027680036","true"
"4027680037","false"
"4027680039","true"
"4027680040","false"
"4027680041","false"
"4027680042","true"
"4027680043","false"
"4027690001","false"
"4027690003","true"
"4027690004","false"
"4027690006","true"
"4027690007","false"
"4027690009","true"
"4027690010","false"
"4027690011","true"
"4027690014","false"
"4027690015","true"
"4027690016","true"
"4027690017","false"
"4027690019","true"
"4027690032","true"
"4027690034","true"
"4027690036","false"
"4027690038","false"
"4027690039","true"
"4027690041","true"
"4027690042","false"
"4027690043","false"
"4027690045","false"
"4027690046","true"
"4027690048","false"
"4027690049","false"
"4027690051","false"
"4027690052","false"
"4027690054","false"
"4027690113","true"
"4027700007","false"
"4027700019","false"
"4027700020","false"
"4027700022","true"
"4027700023","true"
"4027710001","true"
"4027710002","true"
"4027710003","true"
"4027710004","true"
"4027710006","false"
"4027710007","false"
"4027710008","true"
"4027710009","false"
"4027710010","false"
"4027710013","false"
"4027710016","false"
"4027710019","false"
"4027710025","false"
"4027710026","false"
"4027710028","false"
"4027710029","false"
"4027710030","true"
"4027710031","false"
"4027710032","true"
"4027710033","false"
"4027710034","true"
"4027710058","false"
"4027710059","false"
"4027710060","false"
"4027720001","false"
"4027720006","false"
"4027720007","false"
"4027720009","true"
"4027720010","true"
"4027720011","false"
"4027720012","false"
"4027720014","true"
"4027720015","false"
"4027720016","true"
"4027720018","true"
"4027720019","true"
"4027720020","false"
"4027720023","false"
"4027720024","true"
"4027720026","false"
"4027720029","true"
"4027720030","true"
"4027720033","true"
"4027720034","false"
"4027720040","true"
"4027720043","false"
"4027720045","true"
"4027720046","true"
"4027720047","true"
"4027720048","true"
"4027720049","true"
"4027720050","false"
"4027720052","false"
"4027720053","true"
"4027720054","true"
"4027720055","false"
"4027720056","false"
"4027720057","false"
"4027720058","true"
"4027720059","true"
"4027720060","false"
"4027720061","false"
"4027720062","true"
"4027720063","false"
"4027720064","false"
"4027720065","false"
"4027720067","false"
"4027720069","false"
"4027720071","false"
"4027720078","false"
"4027720080","false"
"4027720082","true"
"4027730001","false"
"4027730004","true"
"4027730005","true"
"4027730006","true"
"4027730007","true"
"4027730008","false"
"4027730009","true"
"4027730010","false"
"4027730011","true"
"4027730012","false"
"4027730014","true"
"4027730015","false"
"4027730016","false"
"4027730018","false"
"4027730019","true"
"4027730021","false"
"4027730022","true"
"4027730024","true"
"4027730025","true"
"4027730026","false"
"4027730027","true"
"4027730029","false"
"4027730030","false"
"4027730031","false"
"4027730032","true"
"4027730033","true"
"4027730034","false"
"4027730035","false"
"4027730036","true"
"4027730037","false"
"4027730038","false"
"4027730039","true"
"4027730045","true"
"4027730046","false"
"4027730047","true"
"4027730048","false"
"4027730049","false"
"4027730050","false"
"4027730053","true"
"4027730054","false"
"4027730055","false"
"4027730056","false"
"4027730057","false"
"4027730058","false"
"4027730061","false"
"4027730075","false"
"4027730077","false"
"4027730080","false"
"4027730081","false"
"4027730082","true"
"4027730083","true"
"4027730085","false"
"4027730095","false"
"4027730096","false"
"4027730098","false"
"4027740001","false"
"4027740003","true"
"4027740004","true"
"4027740006","true"
"4027740007","false"
"4027740021","false"
"4027740026","false"
"4027740028","false"
"4027740029","false"
"4027740031","false"
"4027740033","false"
"4027740043","false"
"4027740044","false"
"4027740064","false"
"4027740065","false"
"4027740067","true"
"4027740068","true"
"4027740070","true"
"4027740074","true"
"4027740076","true"
"4027740084","true"
"4027740086","false"
"4027740088","false"
"4027740090","false"
"4027740092","false"
"4027740093","true"
"4027740099","true"
"4027750001","false"
"4027750007","false"
"4027750009","false"
"4027750012","false"
"4027750013","false"
"4027750015","true"
"4027750018","true"
"4027750019","true"
"4027750020","true"
"4027750021","true"
"4027750022","true"
"4027750023","false"
"4027750024","false"
"4027750025","false"
"4027750027","true"
"4027750030","true"
"4027750032","false"
"4027750033","false"
"4027750034","false"
"4027750037","false"
"4027750039","false"
"4027750040","true"
"4027750042","false"
"4027750047","false"
"4027750049","true"
"4027750051","true"
"4027750052","false"
"4027750055","true"
"4027750060","true"
"4027750061","false"
"4027750063","true"
"4027750151","false"
"4027770001","true"
"4027770006","false"
"4027770015","true"
"4027770018","true"
"4027770019","true"
"4027770020","false"
"4027770021","true"
"4027770022","true"
"4027770023","false"
"4027770024","false"
"4027770025","true"
"4027770026","false"
"4027770027","true"
"4027770028","true"
"4027770029","true"
"4027770031","true"
"4027770033","true"
"4027770035","true"
"4027770037","true"
"4027770038","true"
"4027780011","false"
"4027780012","true"
"4027780014","true"
"4027780015","true"
"4027780017","false"
"4027780018","false"
"4027780019","true"
"4027790001","false"
"4027790002","false"
"4027790003","true"
"4027790004","true"
"4027790005","true"
"4027790007","true"
"4027790009","false"
"4027790010","true"
"4027790012","false"
"4027790013","true"
"4027790015","false"
"4027790016","false"
"4027790018","false"
"4027790020","true"
"4027790021","false"
"4027790022","false"
"4027790025","true"
"4027790027","false"
"4027790028","true"
"4027790029","false"
"4027790031","true"
"4027790033","true"
"4027790035","true"
"4027790036","true"
"4027790037","true"
"4027790038","false"
"4027790039","true"
"4027790043","true"
"4027790044","false"
"4027790045","false"
"4027790046","false"
"4027790047","false"
"4027790053","false"
"4027790054","false"
"4027790055","false"
"4027790057","true"
"4027790060","false"
"4027790062","false"
"4027790065","true"
"4027790066","false"
"4027790067","false"
"4027790068","false"
"4027790069","false"
"4027790071","true"
"4027790073","true"
"4027790074","true"
"4027790075","true"
"4027790076","true"
"4027800001","true"
"4027800002","false"
"4027800003","true"
"4027800004","true"
"4027800005","true"
"4027800006","true"
"4027800007","false"
"4027800008","true"
"4027800009","true"
"4027800010","false"
"4027800011","true"
"4027800012","true"
"4027800013","true"
"4027800014","false"
"4027800015","true"
"4027800016","true"
"4027800017","false"
"4027800018","true"
"4027800019","true"
"4027800020","true"
"4027800021","false"
"4027800023","true"
"4027800026","false"
"4027800028","false"
"4027800031","false"
"4027800033","true"
"4027800034","false"
"4027800036","true"
"4027800038","false"
"4027800041","true"
"4027800044","false"
"4027800045","false"
"4027800047","false"
"4027800094","false"
"4027800106","false"
"4027800107","false"
"4027800108","false"
"4027800109","true"
"4027800110","false"
"4027800111","false"
"4027800112","true"
"4027800114","true"
"4027800115","false"
"4027800116","true"
"4027800117","false"
"4027800118","true"
"4027800119","false"
"4027800120","true"
"4027800121","true"
"4027800122","false"
"4027800124","true"
"4027800125","true"
"4027800126","true"
"4027800127","false"
"4027800128","true"
"4027800129","false"
"4027800130","false"
"4027800132","false"
"4027800133","false"
"4027800134","true"
"4027800135","true"
"4027800213","true"
"4027800214","true"
"4027800216","true"
"4027800217","true"
"4027800219","false"
"4027800220","true"
"4027800222","true"
"4027810001","true"
"4027810006","true"
"4027810008","true"
"4027810010","true"
"4027810011","true"
"4027810013","true"
"4027810015","false"
"4027810016","false"
"4027810017","false"
"4027810018","true"
"4027810019","true"
"4027810020","false"
"4027810021","false"
"4027810022","true"
"4027810023","false"
"4027810024","true"
"4027810025","false"
"4027810026","true"
"4027810027","true"
"4027810028","true"
"4027810029","true"
"4027810038","true"
"4027810039","true"
"4027810040","true"
"4027810041","false"
"4027810042","true"
"4027810043","false"
"4027810044","true"
"4027810045","false"
"4027810046","true"
"4027810047","true"
"4027810048","false"
"4027810051","false"
"4027810052","true"
"4027810053","false"
"4027810054","true"
"4027810055","true"
"4027810056","true"
"4027810057","false"
"4027810058","true"
"4027810059","true"
"4027810060","false"
"4027810061","false"
"4027810101","false"
"4027810105","false"
"4027810107","true"
"4027810109","true"
"4027810110","false"
"4027810111","true"
"4027810112","true"
"4027810113","true"
"4027810114","false"
"4027810115","true"
"4027810116","true"
"4027810117","true"
"4027810118","false"
"4027810119","false"
"4027810132","false"
"4027810133","true"
"4027810134","true"
"4027810135","false"
"4027810136","true"
"4027810137","true"
"4027820001","true"
"4027820002","false"
"4027820003","false"
"4027820004","true"
"4027820005","true"
"4027820006","true"
"4027820007","false"
"4027820008","true"
"4027820009","false"
"4027820010","false"
"4027820011","true"
"4027820012","false"
"4027820013","false"
"4027820014","false"
"4027820015","true"
"4027820017","true"
"4027820018","true"
"4027820019","true"
"4027820020","true"
"4027820021","true"
"4027820022","true"
"4027820023","true"
"4027820024","true"
"4027820025","false"
"4027820026","false"
"4027820027","true"
"4027820028","true"
"4027820029","true"
"4027820030","true"
"4027820031","false"
"4027820032","false"
"4027820033","false"
"4027820034","false"
"4027820035","true"
"4027830001","false"
"4027830009","true"
"4027830010","true"
"4027830011","true"
"4027830012","false"
"4027830013","true"
"4027830014","true"
"4027830015","true"
"4027830016","false"
"4027830017","true"
"4027830018","true"
"4027830019","false"
"4027830020","true"
"4027830021","false"
"4027830022","true"
"4027830023","true"
"4027830024","false"
"4027830025","false"
"4027830035","true"
"4027830036","true"
"4027830037","false"
"4027830038","false"
"4027830039","true"
"4027830040","true"
"4027830041","true"
"4027830042","false"
"4027830045","true"
"4027830046","false"
"4027830047","false"
"4027830048","false"
"4027830049","false"
"4027830050","false"
"4027830051","false"
"4027840001","false"
"4027840006","true"
"4027840007","false"
"4027840008","true"
"4027840009","false"
"4027840010","true"
"4027840011","true"
"4027840012","false"
"4027840013","false"
"4027840014","false"
"4027840034","true"
"4027840035","true"
"4027840036","true"
"4027840037","false"
"4027840038","false"
"4027840039","true"
"4027840040","false"
"4027840041","true"
"4027840042","true"
"4027840043","true"
"4027850001","false"
"4027850002","false"
"4027850003","true"
"4027850004","false"
"4027850005","false"
"4027850007","true"
"4027850008","false"
"4027850009","false"
"4027850014","false"
"4027850015","true"
"4027850016","true"
"4027850017","false"
"4027850019","false"
"4027850020","true"
"4027850021","false"
"4027850022","false"
"4027850023","false"
"4027850024","true"
"4027850025","false"
"4027850026","true"
"4027850027","false"
"4027850028","false"
"4027850029","false"
"4027850030","false"
"4027850035","true"
"4027850038","false"
"4027850041","true"
"4027850043","true"
"4027850044","true"
"4027850045","false"
"4027850046","true"
"4027850047","false"
"4027850048","false"
"4027850049","false"
"4027860050","true"
"4027860051","true"
"4027860052","false"
"4027860060","false"
"4027860061","false"
"4027860062","true"
"4027860063","false"
"4027860064","false"
"4027860065","false"
"4027860066","true"
"4027860067","true"
"4027860068","false"
"4027860069","false"
"4027860070","false"
"4027860071","false"
"4027860072","false"
"4027860073","true"
"4027860075","true"
"4027900010","true"
"4027900011","false"
"4027900015","false"
"4027900017","false"
"4027900019","false"
"4027900020","false"
"4027900022","false"
"4027900023","false"
"4027900026","false"
"4027900032","false"
"4027900034","false"
"4027900036","false"
"4027900038","false"
"4027900114","false"
"4027900119","false"
"4027900120","false"
"4027910001","false"
"4027910002","false"
"4027910011","false"
"4027910012","true"
"4027920001","false"
"4027920002","false"
"4027920003","false"
"4027920004","false"
"4027920005","false"
"4027920006","false"
"4027920007","false"
"4027920008","false"
"4027920009","false"
"4027920010","false"
"4027920012","false"
"4027920013","false"
"4027920015","false"
"4027920016","false"
"4027920017","true"
"4027920018","false"
"4027920020","false"
"4027920022","true"
"4027920023","true"
"4027920025","false"
"4027920026","true"
"4027920040","false"
"4027920045","false"
"4027920046","false"
"4027920047","false"
"4027920048","true"
"4027920050","true"
"4027920051","false"
"4027920052","false"
"4027920053","false"
"4027920054","true"
"4027930001","true"
"4027930004","false"
"4027930005","false"
"4027930006","false"
"4027930007","true"
"4027930009","true"
"4027930010","false"
"4027930011","true"
"4027930012","true"
"4027930013","false"
"4027930014","false"
"4027930015","false"
"4027930016","false"
"4027930018","false"
"4027930019","true"
"4027930021","false"
"4027930022","false"
"4027930023","false"
"4027930024","true"
"4027930025","true"
"4027930026","true"
"4027930031","false"
"4027930032","false"
"4027940031","false"
"4027940032","false"
"4027940033","false"
"4027940034","true"
"4027940035","false"
"4027940036","true"
"4027940037","true"
"4027940038","false"
"4027940039","true"
"4027940040","false"
"4027940041","false"
"4027940042","false"
"4027940043","false"
"4027940044","false"
"4027940046","true"
"4027940047","true"
"4027940049","true"
"4027940050","true"
"4027940051","false"
"4027940053","true"
"4027940056","true"
"4027940059","false"
"4027940060","false"
"4027940062","true"
"4027940063","false"
"4027940064","false"
"4027940067","false"
"4027940161","true"
"4027950001","true"
"4027950014","false"
"4027950016","false"
"4027950017","true"
"4027950018","true"
"4027950020","true"
"4027950021","true"
"4027950022","true"
"4027950023","true"
"4027950024","false"
"4027950025","false"
"4027950026","true"
"4027950027","true"
"4027950029","false"
"4027950031","false"
"4027950032","false"
"4027950033","false"
"4027950035","false"
"4027950037","true"
"4027950038","false"
"4027950039","true"
"4027950041","false"
"4027950042","true"
"4027950043","false"
"4027950044","true"
"4027950045","false"
"4027950046","true"
"4027960001","false"
"4027960002","false"
"4027960005","false"
"4027960018","true"
"4027960019","false"
"4027960020","false"
"4027960022","false"
"4027960023","true"
"4027960024","false"
"4027960049","true"
"4027960050","true"
"4027960052","false"
"4027960053","false"
"4027960118","false"
"4027970008","false"
"4027970009","false"
"4027970010","false"
"4027970011","true"
"4027970012","false"
"4027970016","true"
"4027970017","false"
"4027970018","false"
"4027970019","false"
"4027970020","false"
"4027970021","false"
"4027970022","false"
"4027970024","false"
"4027970123","false"
"4027970130","false"
"4027970132","true"
"4027970134","false"
"4027970135","true"
"4027970140","true"
"4027970142","true"
"4027970143","false"
"4027970145","false"
"4027970146","true"
"4027970148","false"
"4027970149","true"
"4027970152","true"
"4027970155","false"
"4027970156","false"
"4027970158","false"
"4027970159","true"
"4027970161","true"
"4027980102","true"
"4027980104","false"
"4027980105","true"
"4027980107","true"
"4027980108","false"
"4027980110","true"
"4027980111","false"
"4027980113","false"
"4027980114","true"
"4027980116","false"
"4027980117","false"
"4027980119","false"
"4027980120","true"
"4027980122","true"
"4027980123","false"
"4027980124","false"
"4027980133","false"
"4027980134","false"
"4027980137","false"
"4027980139","true"
"4027980140","false"
"4027980142","true"
"4027980143","false"
"4027980144","true"
"4027980146","false"
"4027980148","true"
"4027980149","true"
"4027980150","false"
"4027980151","false"
"4027980152","true"
"4027980153","true"
"4027980154","false"
"4027980155","true"
"4027980156","false"
"4027980157","false"
"4027980158","false"
"4027980159","true"
"4027980160","false"
"4027980161","false"
"4027980162","false"
"4027980163","false"
"4027990102","false"
"4027990105","true"
"4027990106","false"
"4027990107","false"
"4027990109","true"
"4027990110","false"
"4027990112","true"
"4027990114","true"
"4027990115","true"
"4027990117","false"
"4027990118","false"
"4027990127","false"
"4027990130","false"
"4027990132","false"
"4027990134","false"
"4027990136","false"
"4027990137","false"
"4027990138","false"
"4027990139","false"
"4027990140","true"
"4027990141","true"
"4027990142","false"
"4027990162","false"
"4027990163","true"
"4027990165","true"
"4027990166","true"
"4027990227","false"
"4027990229","false"
"4027990238","false"
"4027990241","false"
"4028010040","false"
"4028010105","false"
"4028010109","false"
"4028010111","false"
"4028010112","false"
"4028010113","false"
"4028010116","false"
"4028010117","false"
"4028010119","false"
"4028010120","false"
"4028010121","true"
"4028010122","true"
"4028010123","false"
"4028010126","false"
"4028010127","false"
"4028010128","true"
"4028010129","true"
"4028010131","true"
"4028010132","true"
"4028010133","true"
"4028010134","true"
"4028010135","true"
"4028010136","false"
"4028010137","false"
"4028010138","false"
"4028010140","false"
"4028010141","false"
"4028010142","true"
"4028010143","true"
"4028010145","true"
"4028010146","true"
"4028010147","false"
"4028010148","true"
"4028010149","true"
"4028010150","true"
"4028020013","false"
"4028020021","false"
"4028020022","false"
"4028020023","true"
"4028020024","false"
"4028020025","true"
"4028020114","false"
"4028020115","false"
"4028020116","false"
"4028030074","true"
"4028030080","true"
"4028030081","false"
"4028030082","false"
"4028030174","false"
"4028080024","false"
"4028080026","true"
"4028080027","true"
"4028080028","true"
"4028080029","false"
"4028080030","true"
"4028080031","false"
"4028080032","true"
"4028080033","true"
"4028080034","true"
"4028080035","false"
"4028080036","false"
"4028080037","true"
"4028080038","true"
"4028080039","false"
"4028080043","false"
"4028080044","true"
"4028080045","true"
"4028080059","false"
"4028080061","true"
"4028080062","false"
"4028080064","true"
"4028080066","false"
"4028080067","false"
"4028080068","false"
"4028080070","true"
"4028080073","false"
"4028080074","true"
"4028080075","true"
"4028080077","false"
"4028090072","true"
"4028090073","false"
"4028090074","true"
"4028090075","false"
"4028090076","false"
"4028090078","true"
"4028090079","false"
"4028090080","false"
"4028090081","false"
"4028090082","false"
"4028090084","true"
"4028090085","false"
"4028090086","false"
"4028090087","false"
"4028090100","true"
"4028100029","false"
"4028100030","true"
"4028100031","true"
"4028100032","true"
"4028100033","true"
"4028100034","false"
"4028100036","true"
"4028100037","false"
"4028100038","true"
"4028100039","false"
"4028100041","true"
"4028100056","false"
"4028100058","true"
"4028100060","false"
"4028100062","false"
"4028100071","true"
"4028100072","true"
"4028100073","true"
"4028100074","true"
"4028100076","false"
"4028100077","true"
"4028110018","false"
"4028110020","true"
"4028110022","false"
"4028110024","false"
"4028110025","false"
"4028120016","false"
"4028120018","true"
"4028120019","true"
"4028120021","false"
"4028120023","true"
"4028120024","false"
"4028120026","false"
"4028120027","false"
"4028120033","false"
"4028120034","false"
"4028120035","false"
"4028120037","true"
"4028120038","true"
"4028120039","false"
"4028120041","true"
"4028120043","false"
"4028120049","false"
"4028120050","false"
"4028120053","false"
"4028120054","false"
"4028120055","false"
"4028120080","true"
"4028120082","true"
"4028120083","true"
"4028120084","true"
"4028120088","true"
"4028120089","true"
"4028120090","true"
"4028120091","false"
"4028120092","false"
"4028120094","false"
"4028120099","false"
"4028120100","false"
"4028120135","true"
"4028120189","true"
"4028120289","true"
"4028130006","true"
"4028130008","true"
"4028130009","false"
"4028130010","true"
"4028130013","true"
"4028130014","true"
"4028130015","true"
"4028130063","true"
"4028130064","false"
"4028130065","false"
"4028130066","false"
"4028130067","false"
"4028130072","true"
"4028130076","false"
"4028130078","true"
"4028130079","true"
"4028130081","false"
"4028130166","false"
"4028140084","false"
"4028140087","false"
"4028140088","false"
"4028140091","false"
"4028140093","false"
"4028150059","false"
"4028150061","true"
"4028150062","false"
"4028150063","true"
"4028150065","false"
"4028150066","false"
"4028150068","true"
"4028150069","false"
"4028150071","true"
"4028150072","false"
"4028150074","true"
"4028150076","true"
"4028150078","true"
"4028150080","false"
"4028160002","false"
"4028160005","true"
"4028160008","true"
"4028160009","true"
"4028160010","false"
"4028160011","false"
"4028160012","false"
"4028160015","false"
"4028160016","false"
"4028160018","false"
"4028160019","false"
"4028160020","false"
"4028160022","false"
"4028160062","true"
"4028160063","true"
"4028160065","true"
"4028160066","false"
"4028160067","false"
"4028160069","false"
"4028160071","false"
"4028160073","false"
"4028160167","true"
"4028170020","false"
"4028170021","false"
"4028170022","true"
"4028170023","true"
"4028170024","true"
"4028170025","false"
"4028170026","true"
"4028170027","false"
"4028170028","false"
"4028170029","true"
"4028170030","false"
"4028170033","true"
"4028170034","false"
"4028170035","true"
"4028170037","true"
"4028170040","false"
"4028170041","false"
"4028170044","true"
"4028170045","false"
"4028170048","false"
"4028170050","true"
"4028170051","true"
"4028170052","false"
"4028170053","false"
"4028170056","true"
"4028170058","false"
"4028170059","true"
"4028170062","true"
"4028170063","true"
"4028170065","false"
"4028170067","false"
"4028170068","true"
"4028170137","false"
"4028170160","false"
"4028180018","true"
"4028180021","false"
"4028180023","false"
"4028180024","true"
"4028180025","true"
"4028180026","true"
"4028180027","true"
"4028180028","true"
"4028180029","false"
"4028180030","true"
"4028180031","true"
"4028180033","true"
"4028180034","false"
"4028180035","true"
"4028180036","true"
"4028180037","false"
"4028180038","false"
"4028180039","false"
"4028180040","false"
"4028180041","true"
"4028180042","false"
"4028180043","false"
"4028180046","true"
"4028180047","true"
"4028180048","true"
"4028180049","true"
"4028180051","false"
"4028180053","false"
"4028180054","false"
"4028180055","true"
"4028180056","true"
"4028180057","true"
"4028180058","true"
"4028180060","true"
"4028180061","true"
"4028180063","false"
"4028180065","true"
"4028180067","false"
"4028180068","true"
"4028180069","false"
"4028180070","false"
"4028190077","true"
"4028190082","false"
"4028190083","true"
"4028190084","true"
"4028190085","false"
"4028190086","false"
"4028190089","false"
"4028190092","true"
"4028190093","true"
"4028190094","true"
"4028190095","false"
"4028190097","false"
"4028190100","true"
"4028190102","true"
"4028190103","false"
"4028190104","false"
"4028190105","false"
"4028190106","false"
"4028190107","false"
"4028190109","true"
"4028190111","false"
"4028190112","true"
"4028190115","false"
"4028190117","true"
"4028190119","true"
"4028190120","false"
"4028190123","false"
"4028190128","true"
"4028190129","true"
"4028190131","false"
"4028190133","true"
"4028190134","false"
"4028190135","false"
"4028190136","true"
"4028190137","true"
"4028190143","true"
"4028190144","false"
"4028190145","true"
"4028190186","false"
"4028190187","false"
"4028190238","false"
"4028190239","true"
"4028190240","false"
"4028190245","true"
"4028190246","true"
"4028190247","true"
"4028190248","true"
"4028190249","true"
"4028190250","true"
"4028190251","false"
"4028190253","false"
"4028200053","true"
"4028200054","true"
"4028200055","false"
"4028200056","true"
"4028200057","true"
"4028200058","false"
"4028200059","true"
"4028200060","false"
"4028200074","true"
"4028200076","false"
"4028200077","true"
"4028200080","true"
"4028200082","true"
"4028200083","true"
"4028200084","false"
"4028200086","true"
"4028200089","true"
"4028200091","true"
"4028200094","false"
"4028200095","false"
"4028200097","true"
"4028200098","false"
"4028200099","false"
"4028200100","true"
"4028200102","true"
"4028200103","true"
"4028200107","false"
"4028200108","true"
"4028200109","true"
"4028200110","false"
"4028200112","true"
"4028200117","false"
"4028200119","true"
"4028200120","true"
"4028200122","true"
"4028200124","false"
"4028200125","true"
"4028200126","true"
"4028200127","false"
"4028200128","true"
"4028200129","false"
"4028200130","false"
"4028200133","true"
"4028200134","false"
"4028200135","true"
"4028200136","false"
"4028200137","false"
"4028200139","true"
"4028200163","false"
"4028200164","true"
"4028200165","false"
"4028200166","false"
"4028200167","true"
"4028200168","false"
"4028200169","false"
"4028200170","false"
"4028200171","false"
"4028200172","true"
"4028200173","false"
"4028200207","false"
"4028200232","false"
"4028207501",""
"4028210018","true"
"4028210019","false"
"4028210021","true"
"4028210022","false"
"4028210023","true"
"4028210024","false"
"4028210031","false"
"4028210032","false"
"4028210034","false"
"4028210037","false"
"4028210039","false"
"4028210041","false"
"4028210043","false"
"4028210045","true"
"4028210047","true"
"4028210049","false"
"4028210051","false"
"4028210053","true"
"4028210055","true"
"4028210058","false"
"4028210059","false"
"4028210060","true"
"4028210062","true"
"4028210069","true"
"4028210166","false"
"4028210167","true"
"4028210168","true"
"4028220017","false"
"4028220019","true"
"4028220020","true"
"4028220023","true"
"4028220024","true"
"4028220026","false"
"4028220028","false"
"4028220030","true"
"4028220031","true"
"4028220036","true"
"4028220037","true"
"4028220046","false"
"4028220049","false"
"4028220050","false"
"4028220054","false"
"4028220055","false"
"4028220056","false"
"4028220057","false"
"4028220058","true"
"4028220059","false"
"4028220120","false"
"4028220121","true"
"4028220126","false"
"4028220127","false"
"4028220147","false"
"4028220148","false"
"4028220149","true"
"4028220248","true"
"4028230002","true"
"4028230004","true"
"4028230006","true"
"4028230007","true"
"4028230008","false"
"4028230009","false"
"4028230010","true"
"4028230011","true"
"4028230012","false"
"4028230013","true"
"4028230015","false"
"4028230016","true"
"4028230018","true"
"4028230019","true"
"4028230020","true"
"4028230021","true"
"4028230022","false"
"4028230023","false"
"4028230024","true"
"4028230026","true"
"4028230027","false"
"4028230028","true"
"4028230029","false"
"4028230030","true"
"4028230031","false"
"4028230032","true"
"4028230033","true"
"4028240002","true"
"4028240003","false"
"4028240004","false"
"4028240005","true"
"4028240006","true"
"4028240007","true"
"4028240008","true"
"4028240009","true"
"4028240010","false"
"4028240012","false"
"4028240014","false"
"4028240017","false"
"4028240023","true"
"4028240025","true"
"4028240026","true"
"4028240027","true"
"4028240028","true"
"4028240029","false"
"4028240030","true"
"4028240031","false"
"4028240032","true"
"4028240033","true"
"4028240034","false"
"4028240035","true"
"4028240036","true"
"4028240037","true"
"4028240038","true"
"4028240039","false"
"4028250003","true"
"4028250007","true"
"4028250008","false"
"4028250010","false"
"4028250013","false"
"4028250014","false"
"4028250015","false"
"4028250016","true"
"4028250017","true"
"4028250018","false"
"4028250020","false"
"4028250022","false"
"4028250023","true"
"4028250024","false"
"4028250027","true"
"4028250028","true"
"4028250030","false"
"4028250066","false"
"4028250069","true"
"4028250071","true"
"4028250073","false"
"4028250076","true"
"4028250077","true"
"4028250078","true"
"4028250079","false"
"4028250080","false"
"4028250081","false"
"4028250082","false"
"4028250083","true"
"4028250084","true"
"4028250085","true"
"4028250086","false"
"4028250088","true"
"4028250090","false"
"4028250091","true"
"4028250092","true"
"4028250103","true"
"4028260002","false"
"4028260004","true"
"4028260005","false"
"4028260006","false"
"4028260008","true"
"4028260011","false"
"4028260012","true"
"4028260013","true"
"4028260014","false"
"4028260015","false"
"4028260016","false"
"4028260017","false"
"4028260018","true"
"4028260019","false"
"4028260020","false"
"4028260021","true"
"4028260022","true"
"4028260023","true"
"4028260024","false"
"4028260025","false"
"4028260026","false"
"4028260028","false"
"4028260029","true"
"4028260068","true"
"4028260070","true"
"4028260071","true"
"4028260073","false"
"4028260075","true"
"4028260076","false"
"4028260077","true"
"4028260078","true"
"4028260080","true"
"4028260083","true"
"4028260085","false"
"4028260087","true"
"4028260088","true"
"4028260107","false"
"4028260109","true"
"4028260110","true"
"4028260111","true"
"4028260114","true"
"4028260115","false"
"4028260116","true"
"4028260117","true"
"4028260119","true"
"4028260120","false"
"4028260121","true"
"4028260122","true"
"4028270002","false"
"4028270003","false"
"4028270004","true"
"4028270006","false"
"4028270007","true"
"4028270008","false"
"4028270009","true"
"4028270010","false"
"4028270011","false"
"4028270012","false"
"4028270013","true"
"4028270014","true"
"4028270015","false"
"4028270016","false"
"4028270017","true"
"4028270018","true"
"4028270019","true"
"4028270020","false"
"4028270021","true"
"4028270022","true"
"4028270023","true"
"4028270024","false"
"4028270025","true"
"4028270033","false"
"4028270034","false"
"4028270035","true"
"4028270036","true"
"4028270037","true"
"4028270038","true"
"4028270039","false"
"4028270040","false"
"4028270041","true"
"4028270042","true"
"4028270043","true"
"4028270044","false"
"4028270045","true"
"4028270046","true"
"4028270047","true"
"4028270048","false"
"4028270049","false"
"4028270050","true"
"4028270051","false"
"4028270052","true"
"4028270053","false"
"4028270058","true"
"4028270114","false"
"4028270115","false"
"4028270123","false"
"4028270124","true"
"4028270125","false"
"4028270138","true"
